OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1324313,04092017803,Popeye's RDU JV,2400 John Brantley BLVD ,,MORRISVILLE,NC,27560,,2018/02/27 00:00:00+00,Restaurant,2590,-78.78942675,35.86970553,M
1324314,04092018027,Starbucks #49535,3460 Kildaire Farm RD ,,CARY,NC,27518,,2019/01/15 00:00:00+00,Restaurant,2592,-78.7954098,35.70489163,M
1324315,04092021844,Walnut Creek West Main Concession,3801 Rock Quarry  RD ,,RALEIGH,NC,27610,(727) 481-1436,2015/04/29 00:00:00+00,Food Stand,2595,-78.57884845,35.7501844,M
1324316,04092021783,DOAK FIELD CONCESSIONS STAND 3RD BASE,1081 VARSITY  DR ,,RALEIGH,NC,27695,(919) 513-7143,2014/02/20 00:00:00+00,Food Stand,2596,-78.67872874,35.78448278,M
1324317,04092018375,VERANDAH,301 S ACADEMY ST ,,CARY,NC,27511,(919) 670-5000,2020/06/05 00:00:00+00,Restaurant,2599,-78.78084157,35.78484167,M
1324318,04092014580,Subway #37200,138 SHENSTONE BLVD ,,GARNER,NC,27529,(919) 329-6281,2006/04/21 00:00:00+00,Restaurant,2605,-78.58054205,35.69110315,M
1324319,04092300264,ALKAREEM GROCERY,10285  CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 336-3174,2014/02/07 00:00:00+00,Meat Market,2606,-78.82788003,35.83012574,M
1324320,04092015636,WALTONWOOD AT CARY DINING,750 SE CARY PKY ,,CARY,NC,27511,(919) 460-7330,2010/05/14 00:00:00+00,Restaurant,2612,-78.77482013,35.74902725,M
1324321,04092020045,Community Mart,10128 OLD STAGE RD ,,RALEIGH,NC,27603-9559,(919) 772-1451,1991/04/03 00:00:00+00,Food Stand,2620,-78.67183243,35.63532099,M
1324322,04092015101,Michelangelos,7280 GB Alford  HWY ,,HOLLY SPRINGS,NC,27540,(919) 557-4992,2008/03/26 00:00:00+00,Restaurant,2632,-78.83292783,35.63500069,M
1324323,04092017447,HYDERABAD HOUSE,3735 DAVIS  DR ,STE 105,MORRISVILLE,NC,27560,(919) 924-0503,2016/11/01 00:00:00+00,Restaurant,2633,-78.85587925,35.8337549,M
1324324,04092017903,New Asian Garden,13654 Capital BLVD ,STE 128,WAKE FOREST,NC,27587,(919) 554-9898,2018/08/14 00:00:00+00,Restaurant,2634,-78.51867461,36.00548951,M
1324325,04092030473,Cousin's Maine Lobster #3 (WCID #762),3209 GRESHAM LAKE RD,Suite 119,RALEIGH,NC,27615-3757,(919) 559-2673,2020/03/31 00:00:00+00,Mobile Food Units,2641,-78.58044821,35.88538074,M
1324326,04092021906,FOOD LION #1484 PRODUCE,2420 WYCLIFF RD ,,RALEIGH,NC,27607,(919) 571-3638,2015/10/29 00:00:00+00,Food Stand,2643,-78.692995,35.81676997,M
1324327,04092021904,Food Lion #1454 Produce,3415 AVENT FERRY RD ,,RALEIGH,NC,27607,(919) 858-9772,2015/10/28 00:00:00+00,Food Stand,2644,-78.69720844,35.76626617,M
1324328,04092016059,PORT CITY JAVA PARK SHOPS,101 CURRENT DR ,,RALEIGH,NC,27695,(919) 515-0238,2011/12/08 00:00:00+00,Restaurant,2648,-78.67872874,35.78448278,M
1324329,04092015299,SPRING KITCHEN,10110 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 462-1388,2008/12/05 00:00:00+00,Restaurant,2651,-78.90107787,35.82060358,M
1324330,04092016919,DOMINO'S #4453,4412 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 872-4000,2015/04/23 00:00:00+00,Restaurant,2655,-78.61118826,35.84340583,M
1324331,04092021831,HARRIS TEETER #319 MEAT & SEAFOOD,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-1364,2015/02/13 00:00:00+00,Food Stand,2662,-78.67971393,35.85737248,M
1324332,04092020817,"Lowes Foods # 162 Meat, Seafood, and Sausages",6430 TRYON RD ,,CARY,NC,27511-7050,(919) 859-9335,1997/09/11 00:00:00+00,Food Stand,2670,-78.7615544,35.74559939,M
1324333,04092300284,Food Lion #2227 Meat Market,161 Crenshaw Corners DR ,,WAKE FOREST,NC,27587,(919) 569-0089,2018/01/19 00:00:00+00,Meat Market,2677,-78.55323577,35.97007068,M
1324334,04092021756,CARTER FINLEY CHICK-FIL-A,4600 TRINITY RD ,,RALEIGH,NC,27695,(919) 602-0084,2013/08/26 00:00:00+00,Food Stand,2686,-78.71758209,35.80167428,M
1324335,04092017776,Popeyes #12729,3904 Western BLVD ,,RALEIGH,NC,27606,(919) 977-6364,2018/01/12 00:00:00+00,Restaurant,2687,-78.69043452,35.78509127,M
1324336,04092300289,Food Lion #2244 Meat/Seafood,7905 Falls of Neuse Road,,RALEIGH,NC,27615,(919) 847-8159,2019/10/29 00:00:00+00,Meat Market,2688,-78.62699996,35.89304166,M
1324337,04092025164,Corporate Caterers,6405 WESTGATE RD ,,RALEIGH,NC,27617,(919) 410-3057,2018/03/08 00:00:00+00,Food Stand,2696,-78.7609413,35.90121976,M
1324338,04092017791,Justin's Grill,1322-A E MILLBROOK RD ,,RALEIGH,NC,27609,(919) 876-2007,2018/02/21 00:00:00+00,Restaurant,2695,-78.61519508,35.85055046,M
1324339,04092018311,China Wok,2720 Lake Wheeler RD ,,RALEIGH,NC,27603,(919) 821-3038,2020/01/28 00:00:00+00,Restaurant,2698,-78.68034061,35.74405959,M
1324340,04092018233,Brew Coffee Bar,2310 BALE ST,,RALEIGH,NC,27608,(919) 539-6372,2019/11/15 00:00:00+00,Restaurant,2700,-78.62748278,35.81292611,M
1324341,04092025161,Golden Hex Foods,1246 NW Maynard RD ,,CARY,NC,27513,(919) 946-2649,2018/02/13 00:00:00+00,Food Stand,2701,-78.80932512,35.7848684,M
1324342,04092025159,Food Lion #2227 Produce,161 Crenshaw Corners DR ,,WAKE FOREST,NC,27587,(919) 569-0089,2018/01/19 00:00:00+00,Food Stand,2706,-78.55323577,35.97007068,M
1324343,04092016375,SUSHI ONE,8470 HONEYCUTT RD ,#100,RALEIGH,NC,27615,(919) 615-4024,2013/02/13 00:00:00+00,Restaurant,2709,-78.62166097,35.89510574,M
1324344,04092030287,FLATTZ (WCID #538),9420 FORUM DR ,SUITE 111,RALEIGH,NC,27615,(919) 457-6200,2015/08/25 00:00:00+00,Mobile Food Units,2713,-78.65461142,35.89932701,M
1324345,04092018556,El Quetzal,740 E CHATHAM ST,,CARY,NC,27511,,2021/03/10 00:00:00+00,Restaurant,2720,-78.76691591,35.79077863,M
1324346,04092017018,FOOD LION #1338 DELI,620 LAURA DUNCAN RD ,,APEX,NC,27502,(919) 362-3904,2015/09/01 00:00:00+00,Restaurant,2732,-78.84201223,35.73509961,M
1324347,04092017552,STARBUCKS #29679,2815 ROGERS RD ,SUITE 100,WAKE FOREST,NC,27587,(919) 971-0664,2017/03/03 00:00:00+00,Restaurant,2737,-78.52502096,35.95329016,M
1324348,04092018190,Dunkin Donuts/Baskin Robbins #339085,2727 Capital BLVD ,,RALEIGH,NC,27604,(919) 875-9092,2019/09/30 00:00:00+00,Restaurant,2743,-78.60179762,35.81684953,M
1324349,04092016474,RYE BAR & SOUTHERN KITCHEN,500 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 227-3370,2013/08/20 00:00:00+00,Restaurant,2744,-78.63997557,35.77359698,M
1324350,04092025289,Food Lion #2244 Produce,7905 FALLS OF NEUSE RD,,RALEIGH,NC,27615,(919) 847-8159,2019/10/29 00:00:00+00,Food Stand,2752,-78.62699996,35.89304166,M
1324351,04092016923,PHARMACY BOTTLE & BEVERAGE,120 E CHATHAM ST ,,CARY,NC,27511,(919) 234-1098,2015/03/18 00:00:00+00,Restaurant,2757,-78.78039811,35.7871115,M
1324352,04092016920,WAKE MED NORTH FALLS CAFE,10000 FALLS OF NEUSE RD ,,RALEIGH,NC,27614,(919) 350-1478,2015/05/07 00:00:00+00,Restaurant,2758,-78.5978446,35.90890852,M
1324353,04092014098,Assagios Pizzeria Ristorante,7417 SUNSET LAKE RD ,,FUQUAY VARINA,NC,27526,(919) 557-9505,2004/07/19 00:00:00+00,Restaurant,2770,-78.77604319,35.59548799,M
1324354,04092021879,FOOD LION #1358 PRODUCE,1121 FALLS RIVER AVE ,,RALEIGH,NC,27614,(919) 847-1640,2015/09/18 00:00:00+00,Food Stand,2789,-78.58940896,35.90603425,M
1324355,04092025264,Rush Bowl Raleigh,2811 HILLSBOROUGH ST ,105,RALEIGH,NC,27607-7283,(919) 703-0006,2019/07/01 00:00:00+00,Food Stand,2800,-78.67493842,35.78888931,M
1324356,04092021929,CIRCLE  K #3488,1032 N HARRISON  AVE ,,CARY,NC,27513,(919) 468-9848,2016/02/26 00:00:00+00,Food Stand,2801,-78.7823636,35.80445646,M
1324357,04092016336,GOLDEN SEAFOOD AND CHICKEN,2600 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 833-0121,2013/01/09 00:00:00+00,Restaurant,2810,-78.64948768,35.74861938,M
1324358,04092018542,Hayday Brewing,5301 TIN ROOF WAY,,RALEIGH,NC,27616-6734,,2021/02/23 00:00:00+00,Restaurant,2814,-78.53898399,35.86307691,M
1324359,04092012007,Bee Hive Cafe,3800 HILLSBOROUGH ST ,,RALEIGH,NC,27607-5237,(919) 829-8328 ext. 8328,1997/01/31 00:00:00+00,Restaurant,2853,-78.68916341,35.79996357,M
1324360,04092012067,Kabuki Japanese Steak House,220 Nottingham Dr,,CARY,NC,27511,(919) 380-8081,1997/06/26 00:00:00+00,Restaurant,2856,-78.74295108,35.76835456,M
1324361,04092022028,PAPA MURPHY'S NC049,6106 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 790-7813,2017/08/09 00:00:00+00,Food Stand,2858,-78.6187408,35.86627943,M
1324362,04092016087,YAMATO,700 E WILLIAMS ST ,,APEX,NC,27502,(919) 303-8088,2012/01/17 00:00:00+00,Restaurant,2859,-78.84651301,35.7236133,M
1324363,04092030286,JESSICA'S (WCID #540),10125 DIVISION DR ,Mobile Food Unit,RALEIGH,NC,27603,(919) 687-6420,2015/09/21 00:00:00+00,Mobile Food Units,2861,-78.7114342,35.63398295,M
1324364,04092017338,BURGER KING #9362,1711 N HARRISON AVE ,,CARY,NC,27513-2406,(919) 677-8895,2016/10/12 00:00:00+00,Restaurant,2870,-78.77022313,35.82886051,M
1324365,04092017887,Anise Pho,222-113 GLENWOOD AVE ,,RALEIGH,NC,27603,(919) 633-0094,2018/07/25 00:00:00+00,Restaurant,2867,-78.64733509,35.78392897,M
1324366,04092012037,Woody's Sports Tavern & Grill,8322 CHAPEL HILL RD,,CARY,NC,27513-4051,(919) 380-7737,1997/03/24 00:00:00+00,Restaurant,2875,-78.77617181,35.79224815,M
1324367,04092025196,Cousins Maine Lobster @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 559-2673,2018/08/01 00:00:00+00,Food Stand,2886,-78.6456917,35.77945516,M
1324368,04092017806,Penn Station East Coast Subs,3001 Hillsborough ST ,,RALEIGH,NC,27607,(984) 232-8444,2018/03/06 00:00:00+00,Restaurant,2887,-78.67702669,35.78909106,M
1324369,04092025198,The Katsu @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 213-1008,2018/08/01 00:00:00+00,Food Stand,2889,-78.6456917,35.77945516,M
1324370,04092018024,Rockin Roll Sushi Express,9650 Strickland RD ,Suite 101,RALEIGH,NC,27615,(919) 803-7926,2019/01/04 00:00:00+00,Restaurant,2890,-78.65677159,35.90420107,T
1324371,04092025199,Curry in a Hurry @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 606-4285,2018/08/01 00:00:00+00,Food Stand,2891,-78.6456917,35.77945516,M
1324372,04092012135,Arby's Restaurant,1401 N MAIN ST ,,FUQUAY VARINA,NC,27526-9024,(919) 552-8377,1997/10/08 00:00:00+00,Restaurant,2899,-78.77338743,35.59327205,M
1324373,04092016962,CHANTICLEER CAFE & BAKERY,6490 TRYON RD ,,CARY,NC,27518,(919) 781-4810,2015/06/22 00:00:00+00,Restaurant,2907,-78.76236898,35.74415808,M
1324374,04092018037,Sophie's Grill and Bar,2734 NC 55 ,,CARY,NC,27519,(919) 355-2377,2019/01/24 00:00:00+00,Restaurant,2888,-78.87104808,35.78541877,M
1324375,04092017307,WENDY'S #6333,7460 Louisburg Rd ,,RALEIGH,NC,27616-6455,(919) 713-0810,2016/09/02 00:00:00+00,Restaurant,2915,-78.53977,35.87454018,M
1324376,04092110533,Alston Ridge Middle School Cafeteria,7833 Fussell AVE ,,CARY,NC,27519,(919) 694-8044 ext. 27920,2019/06/28 00:00:00+00,Public School Lunchrooms,2918,-78.90509106,35.85575712,M
1324377,04092300237,COMPARE FOODS MARKET,410 W GANNON AVE ,,ZEBULON,NC,27597,(919) 269-9481,2008/01/17 00:00:00+00,Meat Market,2924,-78.32298663,35.82162579,M
1324378,04092018229,Uncorked Wine Bar,10511 Shadowlawn DR ,Ste 111,RALEIGH,NC,27614,(984) 200-5423,2019/11/14 00:00:00+00,Restaurant,2925,-78.58886471,35.90798464,M
1324379,04092110471,Laurel Park Lunch Room,2450 Laura Duncan  RD ,,APEX,NC,27523,(919) 290-2333 ext. 21279,2008/07/03 00:00:00+00,Public School Lunchrooms,2931,-78.82634024,35.75915424,M
1324380,04092012890,High Park Bar and Grill,625 E WHITAKER MILL RD,,RALEIGH,NC,27608-2635,(919) 833-4527,1999/03/17 00:00:00+00,Restaurant,2939,-78.63053647,35.8074913,M
1324381,04092020904,Variety Pickup Food Stand-Hwy 97,2727 Nc 97 Hwy ,,WENDELL,NC,27591,(919) 365-7419,1999/09/28 00:00:00+00,Food Stand,2942,-78.38095557,35.81489293,M
1324382,04092012212,Starbucks #8270,7498 CREEDMOOR RD ,,RALEIGH,NC,27613-1664,(919) 846-0633,1998/03/25 00:00:00+00,Restaurant,2949,-78.67820041,35.88787167,M
1324383,04092160052,Brookdale Macarthur Park,111 Mac Arthur DR,,CARY,NC,27511,(919) 460-5959,2006/04/25 00:00:00+00,Institutional Food Service,2968,-78.83551891,35.7724564,M
1324384,04092110113,DILLARD DRIVE ELEMENTARY SCHOOL CAFETERIA,5018 DILLARD DR,,RALEIGH,NC,27606-4114,(919) 233-4200 ext. 22722,1999/01/13 00:00:00+00,Public School Lunchrooms,2979,-78.72360796,35.7535337,M
1324385,04092015947,D.P. Dough,2109 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 829-1525,2011/04/25 00:00:00+00,Restaurant,2981,-78.67605091,35.77835817,M
1324386,04092021970,Circle K #2723303,2506 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 743-0128,2016/08/23 00:00:00+00,Food Stand,2983,-78.64945101,35.74978363,M
1324387,04092018156,Poole'side Pies,428 S MCDOWELL ST,,RALEIGH,NC,27601,,2019/08/22 00:00:00+00,Restaurant,2986,-78.64230785,35.7746342,M
1324388,04092018467,BULLSEYE GRILL,6501 MOUNT HERMAN RD ,,RALEIGH,NC,27617,(919) 802-2040,2020/10/22 00:00:00+00,Restaurant,3008,-78.76699446,35.90868392,M
1324389,04092012900,Los Tres Vaqueros,7909-109 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-3348,(919) 846-6666,1999/03/26 00:00:00+00,Restaurant,3006,-78.62697433,35.89197359,M
1324390,04092014535,Thai House Cuisine,1408 Hardimont  RD,,RALEIGH,NC,27609,(919) 878-3379,2006/03/22 00:00:00+00,Restaurant,3013,-78.61511172,35.8362139,M
1324391,04092014536,Vivace,4209 Lassiter Mill RD,,RALEIGH,NC,27609,(919) 787-7747,2006/03/21 00:00:00+00,Restaurant,3014,-78.64524978,35.83964955,T
1324392,04092017071,PERI BROTHERS PIZZA,7321 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 844-6692,2015/11/06 00:00:00+00,Restaurant,3024,-78.64725808,35.88069032,M
1324393,04092010094,Buffaloe Lanes North Foodservice,5900 Oak Forest Dr,,RALEIGH,NC,27616-2903,(919) 876-5681,1991/05/02 00:00:00+00,Restaurant,3051,-78.58853366,35.86304841,M
1324394,04092015885,THE OAKS AT WHITAKER GLEN,501 E WHITAKER MILL RD ,,RALEIGH,NC,27608-2646,(919) 839-5604,2011/01/12 00:00:00+00,Restaurant,3080,-78.63302872,35.80881927,M
1324395,04092017811,Starbucks Target #1794,8651 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 765-0005,2018/03/19 00:00:00+00,Restaurant,3087,-78.78588758,35.90295188,M
1324396,04092017067,IHOP #2130,7304 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-8570,2015/10/30 00:00:00+00,Restaurant,3089,-78.83001059,35.6348554,M
1324397,04092025160,Food Lion #2227 Deli,161 Crenshaw Corners DR ,,WAKE FOREST,NC,27587,(919) 569-0089,2018/01/19 00:00:00+00,Food Stand,3101,-78.55323577,35.97007068,M
1324398,04092030387,Doherty's Fish & Chips Paddy Wagon (WCID #663),5490 Apex Peakway ,,APEX,NC,27502,(919) 454-4591,2019/01/11 00:00:00+00,Mobile Food Units,3112,-78.86537597,35.73683859,M
1324399,04092030514,Presti Pizza (WCID #804),2411 E MILLBROOK RD,Suite 106,RALEIGH,NC,27604,(919) 271-0111,2021/01/14 00:00:00+00,Mobile Food Units,3114,-78.59474383,35.84867059,M
1324400,04092016084,MCDONALDS #18373,415 S MAIN ST ,,ROLESVILLE,NC,27571,(919) 556-7686,2012/01/12 00:00:00+00,Restaurant,3116,-78.46701525,35.91701042,M
1324401,04092021730,THE CATERING WORKS,2319 LAURELBROOK ST ,,RALEIGH,NC,27604,(919) 828-5932,2013/01/07 00:00:00+00,Food Stand,3120,-78.61526307,35.81201084,M
1324402,04092015638,BRUNO,11211  GALLERIA  AVE ,,RALEIGH,NC,27614,(919) 435-6640,2010/05/26 00:00:00+00,Restaurant,3131,-78.54331441,35.94865826,M
1324403,04092110487,ALSTON RIDGE ELEMENTARY SCHOOL CAFETERIA,11555 GREEN LEVEL CHURCH  RD ,,CARY,NC,27519,(919) 544-2474 ext. 20151,2009/11/13 00:00:00+00,Public School Lunchrooms,3149,-78.89958886,35.85921379,M
1324404,04092017462,JASMIN MEDITERRANEAN BISTRO,2501 BLUE RIDGE RD ,SUITE G-190,RALEIGH,NC,27607,(919) 800-8599,2016/11/09 00:00:00+00,Restaurant,3150,-78.70656515,35.81500557,M
1324405,04092010815,Wildwood Green Snack Bar,3000 Ballybunion Way ,,RALEIGH,NC,27612,(919) 846-5380,1991/05/13 00:00:00+00,Restaurant,3160,-78.6857282,35.91006629,M
1324406,04092021782,DOAK FIELD CONCESSIONS STAND 1ST BASE,1081 VARSITY  DR ,,RALEIGH,NC,27695,(919) 513-7143,2014/03/20 00:00:00+00,Food Stand,3167,-78.67872874,35.78448278,M
1324407,04092016333,BAD DADDY'S BURGER BAR,111 SEABOARD AVE ,,RALEIGH,NC,27604,(919) 747-9163,2012/12/27 00:00:00+00,Restaurant,3170,-78.64016785,35.78860778,M
1324408,04092017660,TASTE OF CHINA,14460 FALLS OF NEUSE RD ,SUITE 177,RALEIGH,NC,27614,(919) 488-3737,2017/08/11 00:00:00+00,Restaurant,3171,-78.54362008,35.94386602,M
1324409,04092021881,FOOD LION #1589 PRODUCE,3417 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 577-0555,2015/09/15 00:00:00+00,Food Stand,3172,-78.7258865,35.62516136,M
1324410,04092017030,CHIPOTLE 2485,204 CROSSROADS BLVD ,SUITE 212,CARY,NC,27518,(919) 233-8242,2015/09/14 00:00:00+00,Restaurant,3174,-78.74109738,35.76025037,M
1324411,04092018047,J & S NEW YORK,2025 RENNAISANCE PARK PL ,,CARY,NC,27513,,2019/02/04 00:00:00+00,Restaurant,3196,-78.77209428,35.82791688,M
1324412,04092021984,SPEEDY BURRITOS,5959-1100 TRIANGLE TOWN BLVD ,,RALEIGH,NC,27616,(919) 792-2923,2016/10/05 00:00:00+00,Food Stand,3193,-78.57159163,35.86546307,M
1324413,04092021846,FOOD LION #586 PRODUCE,3416 POOLE RD ,,RALEIGH,NC,27610,(919) 231-6202,2015/04/24 00:00:00+00,Food Stand,3197,-78.57953261,35.76724571,M
1324414,04092017461,AMORINO GELATO,137 E DAVIE ST ,,RALEIGH,NC,27601,(919) 239-4411,2016/11/15 00:00:00+00,Restaurant,3201,-78.63753225,35.77583605,M
1324415,04092018066,SULLIVANS STEAK HOUSE,410 GLENWOOD AVE ,STE 100,RALEIGH,NC,27603-1365,(919) 833-2888,2019/03/01 00:00:00+00,Restaurant,3207,-78.64672862,35.78564805,M
1324416,04092012063,Whole Foods Market Cafe,3540 WADE AVE ,,RALEIGH,NC,27607-4048,(919) 828-5805,1997/06/19 00:00:00+00,Restaurant,3227,-78.68558086,35.80212022,M
1324417,04092016091,ENRIGO ITALIAN BISTRO,575 New Waverly PL ,STE 106,CARY,NC,27518,(919) 854-7731,2012/01/25 00:00:00+00,Restaurant,3229,-78.77756307,35.73853619,M
1324418,04092017032,LOS TRES MAGUEYES,995 AIRPORT BLVD ,,MORRISVILLE,NC,27560,(919) 465-0217,2015/09/22 00:00:00+00,Restaurant,3231,-78.82030893,35.85954625,M
1324419,04092021628,FOOD LION #2196 MEAT MARKET/SEAFOOD,3609 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 469-4195,2010/09/10 00:00:00+00,Food Stand,3232,-78.84918533,35.82217686,M
1324420,04092017029,LOS TRES MEXICAN RESTAURANT,1301 E WILLIAMS ST ,,APEX,NC,27502,(919) 367-6797,2015/09/16 00:00:00+00,Restaurant,3248,-78.84117412,35.71702832,M
1324421,04092018103,Panda House Chinese Restaurant,1462 Garner Station BLVD ,,RALEIGH,NC,27603,(919) 779-3588,2019/05/24 00:00:00+00,Restaurant,3272,-78.65475896,35.72582345,M
1324422,04092012954,Vic's Italian Cafe,331 BLAKE ST ,,RALEIGH,NC,27601-1801,(919) 829-7090,1999/06/30 00:00:00+00,Restaurant,3275,-78.63563104,35.77592649,M
1324423,04092020878,Han-Dee Hugo's #62,10550 DURANT RD ,,RALEIGH,NC,27614-9478,(919) 518-2474,1999/05/21 00:00:00+00,Food Stand,3280,-78.59030503,35.90565755,M
1324424,04092017516,PANERA BREAD #1938,11665 NORTHPARK DR ,,WAKE FOREST,NC,27587,(919) 263-6176,2017/01/31 00:00:00+00,Restaurant,3284,-78.54383057,35.96466469,M
1324425,04092025321,Publix #1652 Produce,417 W PEACE ST,100,RALEIGH,NC,27603-5017,(919) 755-5444,2020/09/02 00:00:00+00,Food Stand,3285,-78.64490127,35.78789475,M
1324426,04092018469,Moomoo Cha,1350 Fifth AVE ,,GARNER,NC,27529,(919) 322-2127,2020/10/22 00:00:00+00,Restaurant,3289,-78.6218586,35.70948463,M
1324427,04092018026,KEBAB SKEWER,6446 TRYON RD ,,CARY,NC,27511,(919) 322-1535,2019/01/15 00:00:00+00,Restaurant,3318,-78.7615544,35.74559939,M
1324428,04092110496,ROLESVILLE MIDDLE SCHOOL CAFE,4700 BURLINGTON MILLS RD ,,ROLESVILLE,NC,27571,(919) 570-2260 ext. 20288,2012/03/07 00:00:00+00,Public School Lunchrooms,3320,-78.48080273,35.9142912,M
1324429,04092021916,FOOD LION #561 PRODUCE,217 TIMBER DR ,,GARNER,NC,27529,(919) 779-5551,2015/11/12 00:00:00+00,Food Stand,3321,-78.60613102,35.68500723,M
1324430,04092021914,FOOD LION #996 PRODUCE,7971 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 772-0317,2015/11/12 00:00:00+00,Food Stand,3322,-78.69742539,35.66508155,M
1324431,04092012896,CITY CLUB RALEIGH,150 Fayetteville St,Suite 2800,RALEIGH,NC,27601,(919) 834-8829,1999/03/04 00:00:00+00,Restaurant,3330,-78.63970962,35.77872217,M
1324432,04092012901,Links Grille At Lochmere,2511 KILDAIRE FARM RD,,CARY,NC,27511-9611,(919) 851-0611,1999/03/29 00:00:00+00,Restaurant,3331,-78.76802116,35.72297677,M
1324433,04092110099,Oak Grove Elem. Sch Cafeteria,10401 Penny Rd,,RALEIGH,NC,27606,(919) 387-4490 ext. 22932,1995/07/21 00:00:00+00,Public School Lunchrooms,3378,-78.78318651,35.71359912,M
1324434,04092015057,La Cocina De Mama Greta,1604-101 N Market DR ,,RALEIGH,NC,27609,(919) 872-5360,2008/02/01 00:00:00+00,Restaurant,3395,-78.61053293,35.84160872,M
1324435,04092110495,WILBURN ELEMENTARY CAFETERIA,3707 MARSH CREEK RD ,,RALEIGH,NC,27604,(919) 850-8738 ext. 26370,2011/10/18 00:00:00+00,Public School Lunchrooms,3399,-78.57496127,35.82147155,M
1324436,04092050015,Cary Academy Cafeteria,1500 N HARRISON AVE ,,CARY,NC,27513-5549,(919) 228-4696,1997/09/15 00:00:00+00,Private School Lunchrooms,3402,-78.76821342,35.81996762,M
1324437,04092110120,Wildwood Forest Elem. Sch. Cafeteria,8401 Wildwood Forest Dr ,,RALEIGH,NC,27616-5700,(919) 713-0600 ext. 24271,1999/08/13 00:00:00+00,Public School Lunchrooms,3405,-78.55112468,35.89352252,M
1324438,04092015607,IL BACIO,3622 ROGERS RD ,,WAKE FOREST,NC,27587,(919) 556-7800,2010/04/09 00:00:00+00,Restaurant,3411,-78.50482681,35.94464173,M
1324439,04092018038,Jersey Mike's Subs #3181,4205 Corners PKY ,Suite 130,RALEIGH,NC,27617,(919) 999-1539,2019/01/24 00:00:00+00,Restaurant,3424,-78.78791806,35.91890974,M
1324440,04092018046,London Bridge Pub,110 E Hargett ST ,,RALEIGH,NC,27601,(919) 838-6633,2019/02/01 00:00:00+00,Restaurant,3426,-78.63784395,35.77795451,M
1324441,04092017517,GUASACA AREPA & SALSA GRILL,9918 CHAPEL HILL RD ,SUITE 103,CARY,NC,27513,(919) 377-8223,2017/01/31 00:00:00+00,Restaurant,3416,0,0,U
1324442,04092017947,Wilson's Eatery,1053-C E Whitaker Mill RD ,,RALEIGH,NC,27604,(919) 977-5442,2018/09/27 00:00:00+00,Restaurant,3428,-78.62113053,35.80730491,M
1324443,04092013461,Pine Hollow Golf Club Food Service,3300 GARNER RD ,,CLAYTON,NC,27520-9306,(919) 553-4554,2001/11/30 00:00:00+00,Restaurant,3454,-78.50626539,35.67653726,M
1324444,04092012848,Taco Bell #020165,2101 WALNUT ST,,CARY,NC,27511-9207,(919) 852-0680,1998/12/15 00:00:00+00,Restaurant,3468,-78.74089813,35.75662681,M
1324445,04092021705,EMPIRE EATS CATERING KITCHEN,415 ROYAL ST ,,RALEIGH,NC,27607,(919) 600-3688,2012/05/10 00:00:00+00,Food Stand,3508,-78.68760571,35.7936591,M
1324446,04092016693,HONEY BAKED HAM COMPANY #103,5275 SIX FORKS RD ,,RALEIGH,NC,27609,(919) 787-0655,2014/05/01 00:00:00+00,Restaurant,3509,-78.64315826,35.85330887,M
1324447,04092020848,Domino's,9825-E Chapel Hill Road ,,MORRISVILLE,NC,27560,(919) 319-7000,1998/09/17 00:00:00+00,Food Stand,3465,-78.81682593,35.81118245,M
1324448,04092018274,The Cypress of Raleigh Club Main Kitchen,8801 Cypress Lakes DR ,,RALEIGH,NC,27615,(919) 518-8923,2019/12/17 00:00:00+00,Restaurant,3511,-78.66056363,35.90013964,M
1324449,04092010405,Kanki Japanese House Of Steaks,4500 Old Wake Forest RD ,,RALEIGH,NC,27609-6235,(919) 876-4157,1991/05/08 00:00:00+00,Restaurant,3521,-78.6099575,35.84195384,M
